Market player,Profit (million $ /year),If involved?
d15443,0.0,No
d15444,0.0,No
d15445,0.0,No
d15446,0.0,No
d15447,0.0,No
d15448,0.0,No
d15449,0.0,No
d15450,0.0,No
d15451,0.0,No
d15452,0.0,No
d15453,0.0,No
d15454,0.0,No
d15455,0.0,No
d15456,0.0,No
d15457,0.0,No
d15458,0.0,No
d15459,0.0,No
d15460,0.0,No
d15461,0.0,No
d15462,0.0,No
d15463,0.0,No
d15464,0.0,No
d15465,0.0,No
d15466,0.0,No
d15467,0.0,No
d15468,0.0,No
d15469,0.0,No
d15470,0.0,No
d15471,0.0,No
d15472,0.0,No
d15473,0.0,No
d15474,0.0,No
d15475,0.0,No
d15476,0.0,No
d15477,0.0,No
d15478,0.0,No
d15479,0.0,No
d15480,0.0,No
d15481,0.0,No
d15482,0.0,No
d15483,0.0,No
d15484,0.0,No
d15485,0.0,No
d15486,0.0,No
d15487,0.0,No
d15488,0.0,No
d15489,0.0,No
d15490,0.0,No
d15491,0.0,No
d15492,0.0,No
d15493,0.0,No
d15494,0.0,No
d15495,0.0,No
d15496,0.0,No
d15497,0.0,No
d15498,0.0,No
d15499,0.0,No
d15500,0.0,No
d15501,0.0,No
d15502,0.0,No
d15503,0.0,No
d15504,0.0,No
d15505,0.0,No
d15506,0.0,No
d15507,0.0,No
d15508,0.0,No
d15509,0.0,No
d15510,0.0,No
d15511,0.0,No
d15512,0.0,No
d15513,0.0,No
d15514,0.0,No
d15515,0.0,No
d15516,0.0,No
d15517,0.0,No
d15518,0.0,No
d15519,0.0,No
d15520,0.0,No
d15521,0.0,No
d15522,0.0,No
d15523,0.0,No
d15524,0.0,No
d15525,0.0,No
d15526,0.0,No
d15527,0.0,No
d15528,0.0,No
d15529,-0.0,No
d15530,0.0,No
d15531,0.0,No
d15532,0.0,No
d15533,0.0,No
d15534,0.0,No
d15535,0.0,No
d15536,0.0,No
d15537,0.0,No
d15538,0.0,No
d15539,0.0,No
d15540,0.0,No
d15541,0.0,No
d15542,0.0,No
d15543,0.0,No
d15544,0.0,No
d15545,0.0,No
d15546,0.0,No
d15547,0.0,No
d15548,0.0,No
d15549,0.0,No
d15550,0.0,No
d15551,0.0,No
d15552,0.0,No
d15553,0.0,No
d15554,0.0,No
d15555,0.0,No
d15556,0.0,No
d15557,0.0,No
d15558,0.0,No
d15559,0.0,No
d15560,0.0,No
d15561,0.0,No
d15562,0.0,No
d15563,0.0,No
d15564,0.0,No
d15565,0.0,No
d15566,0.0,No
d15567,0.0,No
d15568,0.0,No
d15569,0.0,No
d15570,0.0,No
d15571,0.0,No
d15572,0.0,No
d15573,0.0,No
d15574,0.0,No
d15575,0.0,No
d15576,0.0,No
d15577,0.0,No
d15578,0.0,No
d15579,0.0,No
d15580,0.0,No
d15581,0.0,No
d15582,0.0,No
d15583,0.0,No
d15584,0.0,No
d15585,0.0,No
d15586,0.0,No
d15587,0.0,No
d15588,0.0,No
d15589,0.0,No
d15590,0.0,No
d15591,0.0,No
d15592,0.0,No
d15593,0.0,No
d15594,0.0,No
d15595,0.0,No
d15596,0.0,No
d15597,0.0,No
d15598,0.0,No
d15599,0.0,No
d15600,0.0,No
d15601,0.0,No
d15602,0.0,No
d15603,0.0,No
d15604,0.0,No
d15605,0.0,No
d15606,0.0,No
d15607,0.0,No
d15608,0.0,No
d15609,0.0,No
d15610,0.0,No
d15611,0.0,No
d15612,0.0,No
d15613,0.0,No
d15614,0.0,No
d15615,0.0,No
d15616,0.0,No
d15617,0.0,No
d15618,0.0,No
d15619,0.0,No
d15620,0.0,No
d15621,0.0,No
d15622,0.0,No
d15623,0.0,No
d15624,0.0,No
d15625,0.0,No
d15626,0.0,No
d15627,0.0,No
d15628,0.0,No
d15629,0.0,No
d15630,0.0,No
d15631,0.0,No
d15632,0.0,No
d15633,0.0,No
d15634,0.0,No
d15635,0.0,No
d15636,0.0,No
d15637,0.0,No
d15638,0.0,No
d15639,0.0,No
d15640,0.0,No
d15641,0.0,No
d15642,0.0,No
d15643,0.0,No
d15644,0.0,No
d15645,0.0,No
d15646,0.0,No
d15647,0.0,No
d15648,0.0,No
d15649,0.0,No
d15650,0.0,No
d15651,0.0,No
d15652,0.0,No
d15653,0.0,No
d15654,0.0,No
d15655,0.0,No
d15656,0.0,No
d15657,0.0,No
d15658,0.0,No
d15659,0.0,No
d15660,0.0,No
d15661,0.0,No
d15662,0.0,No
d15663,0.0,No
d15664,0.0,No
d15665,0.0,No
d15666,0.0,No
d15667,0.0,No
d15668,0.0,No
d15669,0.0,No
d15670,0.0,No
d15671,0.0,No
d15672,0.0,No
d15673,0.0,No
d15674,0.0,No
d15675,0.0,No
d15676,0.0,No
d15677,0.0,No
d15678,0.0,No
d15679,0.0,No
d15680,0.0,No
d15681,0.0,No
d15682,0.0,No
d15683,0.0,No
d15684,0.0,No
d15685,0.0,No
d15686,0.0,No
d15687,0.0,No
d15688,0.0,No
d15689,0.0,No
d15690,0.0,No
d15691,0.0,No
d15692,0.0,No
d15693,0.0,No
d15694,0.0,No
d15695,0.0,No
d15696,0.0,No
d15697,0.0,No
d15698,0.0,No
d15699,0.0,No
d15700,0.0,No
d15701,0.0,No
d15702,0.0,No
d15703,0.0,No
d15704,0.0,No
d15705,0.0,No
d15706,0.0,No
d15707,0.0,No
d15708,0.0,No
d15709,0.0,No
d15710,0.0,No
d15711,0.0,No
d15712,0.0,No
d15713,0.0,No
d15714,0.0,No
d15715,0.0,No
d15716,0.0,No
d15717,0.0,No
d15718,0.0,No
d15719,0.0,No
d15720,0.0,No
d15721,0.0,No
d15722,0.0,No
d15723,0.0,No
d15724,0.0,No
d15725,0.0,No
d15726,0.0,No
d15727,0.0,No
d15728,0.0,No
d15729,0.0,No
d15730,0.0,No
d15731,0.0,No
d15732,0.0,No
d15733,0.0,No
d15734,0.0,No
d15735,0.0,No
d15736,0.0,No
d15737,0.0,No
d15738,0.0,No
d15739,0.0,No
d15740,0.0,No
d15741,0.0,No
d15742,0.0,No
d15743,0.0,No
d15744,0.0,No
d15745,0.0,No
d15746,0.0,No
d15747,0.0,No
d15748,0.0,No
d15749,0.0,No
d15750,0.0,No
d15751,0.0,No
d15752,0.0,No
d15753,0.0,No
d15754,0.0,No
d15755,0.0,No
d15756,0.0,No
d15757,0.0,No
d15758,0.0,No
d15759,0.0,No
d15760,0.0,No
d15761,0.0,No
d15762,0.0,No
d15763,0.0,No
d15764,0.0,No
d15765,0.0,No
d15766,0.0,No
d15767,0.0,No
d15768,0.0,No
d15769,0.0,No
d15770,0.0,No
d15771,0.0,No
d15772,0.0,No
d15773,0.0,No
d15774,0.0,No
d15775,0.0,No
d15776,0.0,No
d15777,0.0,No
d15778,0.0,No
d15779,-0.0,No
d15780,0.0,No
d15781,0.0,No
d15782,0.0,No
d15783,0.0,No
d15784,0.0,No
d15785,0.0,No
d15786,0.0,No
d15787,0.0,No
d15788,0.0,No
d15789,0.0,No
d15790,0.0,No
d15791,0.0,No
d15792,0.0,No
d15793,0.0,No
d15794,0.0,No
d15795,0.0,No
d15796,0.0,No
d15797,0.0,No
d15798,0.0,No
d15799,0.0,No
d15800,0.0,No
d15801,0.0,No
d15802,0.0,No
d15803,0.0,No
d15804,0.0,No
d15805,0.0,No
d15806,0.0,No
d15807,0.0,No
d15808,0.0,No
d15809,0.0,No
d15810,0.0,No
d15811,0.0,No
d15812,0.0,No
d15813,0.0,No
d15814,0.0,No
d15815,0.0,No
d15816,0.0,No
d15817,0.0,No
d15818,0.0,No
d15819,0.0,No
d15820,0.0,No
d15821,0.0,No
d15822,0.0,No
d15823,0.0,No
d15824,0.0,No
d15825,0.0,No
d15826,0.0,No
d15827,0.0,No
d15828,0.0,No
d15829,0.0,No
d15830,0.0,No
d15831,0.0,No
d15832,0.0,No
d15833,0.0,No
d15834,0.0,No
d15835,0.0,No
d15836,0.0,No
d15837,0.0,No
d15838,0.0,No
d15839,0.0,No
d15840,0.0,No
d15841,0.0,No
d15842,0.0,No
d15843,0.0,No
d15844,0.0,No
d15845,0.0,No
d15846,0.0,No
d15847,0.0,No
d15848,0.0,No
d15849,0.0,No
d15850,0.0,No
d15851,0.0,No
d15852,0.0,No
d15853,0.0,No
d15854,0.0,No
d15855,0.0,No
d15856,0.0,No
d15857,0.0,No
d15858,0.0,No
d15859,0.0,No
d15860,0.0,No
d15861,0.0,No
d15862,0.0,No
d15863,0.0,No
d15864,0.0,No
d15865,0.0,No
d15866,0.0,No
d15867,0.0,No
d15868,0.0,No
d15869,0.0,No
d15870,0.0,No
d15871,0.0,No
d15872,0.0,No
d15873,0.0,No
d15874,0.0,No
d15875,0.0,No
d15876,0.0,No
d15877,0.0,No
d15878,0.0,No
d15879,0.0,No
d15880,0.0,No
d15881,0.0,No
d15882,0.0,No
d15883,0.0,No
d15884,0.0,No
d15885,0.0,No
d15886,0.0,No
d15887,0.0,No
d15888,0.0,No
d15889,0.0,No
d15890,0.0,No
d15891,0.0,No
d15892,0.0,No
d15893,0.0,No
d15894,0.0,No
d15895,0.0,No
d15896,0.0,No
d15897,0.0,No
d15898,0.0,No
d15899,0.0,No
d15900,0.0,No
d15901,0.0,No
d15902,0.0,No
d15903,0.0,No
d15904,0.0,No
d15905,0.0,No
d15906,0.0,No
d15907,0.0,No
d15908,0.0,No
d15909,0.0,No
d15910,0.0,No
d15911,0.0,No
d15912,0.0,No
d15913,0.0,No
d15914,0.0,No
d15915,0.0,No
d15916,0.0,No
d15917,0.0,No
d15918,0.0,No
d15919,0.0,No
d15920,0.0,No
d15921,0.0,No
d15922,0.0,No
d15923,0.0,No
d15924,0.0,No
d15925,0.0,No
d15926,0.0,No
d15927,0.0,No
d15928,0.0,No
d15929,0.0,No
d15930,0.0,No
d15931,0.0,No
d15932,0.0,No
d15933,0.0,No
d15934,0.0,No
d15935,0.0,No
d15936,0.0,No
d15937,0.0,No
d15938,0.0,No
d15939,0.0,No
d15940,0.0,No
d15941,0.0,No
d15942,0.0,No
d15943,0.0,No
d15944,0.0,No
d15945,0.0,No
d15946,0.0,No
d15947,0.0,No
d15948,0.0,No
d15949,0.0,No
d15950,0.0,No
d15951,0.0,No
d15952,0.0,No
d15953,0.0,No
d15954,0.0,No
d15955,0.0,No
d15956,0.0,No
d15957,0.0,No
d15958,0.0,No
d15959,0.0,No
d15960,0.0,No
d15961,0.0,No
d15962,0.0,No
d15963,0.0,No
d15964,0.0,No
d15965,0.0,No
d15966,0.0,No
d15967,0.0,No
d15968,0.0,No
d15969,0.0,No
d15970,0.0,No
d15971,0.0,No
d15972,0.0,No
d15973,0.0,No
d15974,0.0,No
d15975,0.0,No
d15976,0.0,No
d15977,0.0,No
d15978,0.0,No
d15979,0.0,No
d15980,0.0,No
d15981,0.0,No
d15982,0.0,No
d15983,0.0,No
d15984,0.0,No
d15985,0.0,No
d15986,0.0,No
d15987,0.0,No
d15988,0.0,No
d15989,0.0,No
d15990,0.0,No
d15991,0.0,No
d15992,0.0,No
d15993,0.0,No
d15994,0.0,No
d15995,0.0,No
d15996,0.0,No
d15997,0.0,No
d15998,0.0,No
d15999,0.0,No
d16000,0.0,No
d16001,0.0,No
d16002,0.0,No
d16003,0.0,No
d16004,0.0,No
d16005,0.0,No
d16006,0.0,No
d16007,0.0,No
d16008,0.0,No
d16009,0.0,No
d16010,0.0,No
d16011,0.0,No
d16012,0.0,No
d16013,0.0,No
d16014,0.0,No
d16015,0.0,No
d16016,0.0,No
d16017,0.0,No
d16018,0.0,No
d16019,0.0,No
d16020,0.0,No
d16021,0.0,No
d16022,0.0,No
d16023,0.0,No
d16024,0.0,No
d16025,0.0,No
d16026,0.0,No
d16027,0.0,No
d16028,0.0,No
d16029,0.0,No
d16030,0.0,No
d16031,0.0,No
d16032,0.0,No
d16033,0.0,No
d16034,0.0,No
d16035,0.0,No
d16036,0.0,No
d16037,0.0,No
d16038,0.0,No
d16039,0.0,No
d16040,0.0,No
d16041,0.0,No
d16042,0.0,No
d16043,0.0,No
d16044,0.0,No
d16045,0.0,No
d16046,0.0,No
d16047,0.0,No
d16048,0.0,No
d16049,0.0,No
d16050,0.0,No
d16051,0.0,No
d16052,0.0,No
d16053,0.0,No
d16054,0.0,No
d16055,0.0,No
d16056,0.0,No
d16057,0.0,No
d16058,0.0,No
d16059,0.0,No
d16060,0.0,No
d16061,0.0,No
d16062,0.0,No
d16063,0.0,No
d16064,0.0,No
d16065,0.0,No
d16066,0.0,No
d16067,0.0,No
d16068,0.0,No
d16069,0.0,No
d16070,0.0,No
d16071,0.0,No
d16072,0.0,No
d16073,0.0,No
d16074,0.0,No
d16075,0.0,No
d16076,0.0,No
d16077,0.0,No
d16078,0.0,No
d16079,0.0,No
d16080,0.0,No
d16081,0.0,No
d16082,0.0,No
d16083,0.0,No
d16084,0.0,No
d16085,0.0,No
d16086,0.0,No
d16087,0.0,No
d16088,0.0,No
d16089,0.0,No
d16090,0.0,No
d16091,0.0,No
d16092,0.0,No
d16093,0.0,No
d16094,0.0,No
d16095,0.0,No
d16096,0.0,No
d16097,0.0,No
d16098,0.0,No
d16099,0.0,No
d16100,0.0,No
d16101,0.0,No
d16102,0.0,No
d16103,0.0,No
d16104,0.0,No
d16105,0.0,No
d16106,0.0,No
d16107,0.0,No
d16108,0.0,No
d16109,0.0,No
d16110,0.0,No
d16111,0.0,No
d16112,0.0,No
d16113,0.0,No
d16114,0.0,No
d16115,0.0,No
d16116,0.0,No
d16117,0.0,No
d16118,0.0,No
d16119,0.0,No
d16120,0.0,No
d16121,0.0,No
d16122,0.0,No
d16123,0.0,No
d16124,0.0,No
d16125,0.0,No
d16126,0.0,No
d16127,0.0,No
d16128,0.0,No
d16129,0.0,No
d16130,0.0,No
d16131,0.0,No
d16132,0.0,No
d16133,0.0,No
d16134,0.0,No
d16135,0.0,No
d16136,0.0,No
d16137,0.0,No
d16138,0.0,No
d16139,0.0,No
d16140,0.0,No
d16141,0.0,No
d16142,0.0,No
d16143,0.0,No
d16144,0.0,No
d16145,0.0,No
d16146,0.0,No
d16147,0.0,No
d16148,0.0,No
d16149,0.0,No
d16150,0.0,No
d16151,0.0,No
d16152,0.0,No
d16153,0.0,No
d16154,0.0,No
d16155,0.0,No
d16156,0.0,No
d16157,0.0,No
d16158,0.0,No
d16159,0.0,No
d16160,0.0,No
d16161,0.0,No
d16162,0.0,No
d16163,0.0,No
d16164,0.0,No
d16165,0.0,No
d16166,0.0,No
d16167,0.0,No
d16168,0.0,No
d16169,0.0,No
d16170,0.0,No
d16171,0.0,No
d16172,0.0,No
d16173,0.0,No
d16174,0.0,No
d16175,0.0,No
d16176,0.0,No
d16177,0.0,No
d16178,0.0,No
d16179,0.0,No
d16180,0.0,No
d16181,0.0,No
d16182,0.0,No
d16183,0.0,No
d16184,0.0,No
d16185,0.0,No
d16186,0.0,No
d16187,0.0,No
d16188,0.0,No
d16189,0.0,No
d16190,0.0,No
d16191,0.0,No
d16192,0.0,No
d16193,0.0,No
d16194,0.0,No
d16195,0.0,No
d16196,0.0,No
d16197,0.0,No
d16198,0.0,No
d16199,0.0,No
d16200,0.0,No
d16201,0.0,No
d16202,0.0,No
d16203,0.0,No
d16204,0.0,No
d16205,0.0,No
d16206,0.0,No
d16207,0.0,No
d16208,0.0,No
d16209,0.0,No
d16210,0.0,No
d16211,0.0,No
d16212,0.0,No
d16213,0.0,No
d16214,0.0,No
d16215,0.0,No
d16216,0.0,No
d16217,0.0,No
d16218,0.0,No
d16219,0.0,No
d16220,0.0,No
d16221,0.0,No
d16222,0.0,No
d16223,0.0,No
d16224,0.0,No
d16225,0.0,No
d16226,0.0,No
d16227,0.0,No
d16228,0.0,No
d16229,0.0,No
d16230,0.0,No
d16231,0.0,No
d16232,0.0,No
d16233,0.0,No
d16234,0.0,No
d16235,0.0,No
d16236,0.0,No
d16237,0.0,No
d16238,0.0,No
d16239,0.0,No
d16240,0.0,No
d16241,0.0,No
d16242,0.0,No
d16243,0.0,No
d16244,0.0,No
d16245,0.0,No
d16246,0.0,No
d16247,0.0,No
d16248,0.0,No
d16249,0.0,No
d16250,0.0,No
d16251,0.0,No
d16252,0.0,No
d16253,0.0,No
d16254,0.0,No
d16255,0.0,No
d16256,0.0,No
d16257,0.0,No
d16258,0.0,No
d16259,0.0,No
d16260,0.0,No
d16261,0.0,No
d16262,0.0,No
d16263,0.0,No
d16264,0.0,No
d16265,0.0,No
d16266,0.0,No
d16267,0.0,No
d16268,0.0,No
d16269,0.0,No
d16270,0.0,No
d16271,0.0,No
d16272,0.0,No
d16273,0.0,No
d16274,0.0,No
d16275,0.0,No
d16276,0.0,No
d16277,0.0,No
d16278,0.0,No
d16279,0.0,No
d16280,0.0,No
d16281,0.0,No
d16282,0.0,No
d16283,0.0,No
d16284,0.0,No
d16285,0.0,No
d16286,0.0,No
d16287,0.0,No
d16288,0.0,No
d16289,0.0,No
d16290,0.0,No
d16291,0.0,No
d16292,0.0,No
d16293,0.0,No
d16294,0.0,No
d16295,0.0,No
d16296,0.0,No
d16297,0.0,No
d16298,0.0,No
d16299,0.0,No
d16300,0.0,No
d16301,-0.0,No
d16302,0.0,No
d16303,0.0,No
d16304,0.0,No
d16305,0.0,No
d16306,0.0,No
d16307,0.0,No
d16308,0.0,No
d16309,0.0,No
d16310,0.0,No
d16311,0.0,No
d16312,0.0,No
d16313,0.0,No
d16314,0.0,No
d16315,0.0,No
d16316,0.0,No
d16317,0.0,No
d16318,0.0,No
d16319,0.0,No
d16320,0.0,No
d16321,0.0,No
d16322,0.0,No
d16323,0.0,No
d16324,0.0,No
d16325,0.0,No
d16326,0.0,No
d16327,0.0,No
d16328,0.0,No
d16329,0.0,No
d16330,0.0,No
d16331,0.0,No
d16332,0.0,No
d16333,0.0,No
d16334,0.0,No
d16335,0.0,No
d16336,0.0,No
d16337,0.0,No
d16338,0.0,No
d16339,0.0,No
d16340,0.0,No
d16341,0.0,No
d16342,0.0,No
d16343,0.0,No
d16344,0.0,No
d16345,0.0,No
d16346,0.0,No
d16347,0.0,No
d16348,0.0,No
d16349,0.0,No
d16350,0.0,No
d16351,0.0,No
d16352,0.0,No
d16353,0.0,No
d16354,0.0,No
d16355,0.0,No
d16356,0.0,No
d16357,0.0,No
d16358,0.0,No
d16359,0.0,No
d16360,0.0,No
d16361,0.0,No
d16362,0.0,No
d16363,0.0,No
d16364,0.0,No
d16365,0.0,No
d16366,0.0,No
d16367,0.0,No
d16368,0.0,No
d16369,0.0,No
d16370,0.0,No
d16371,0.0,No
d16372,0.0,No
d16373,0.0,No
d16374,0.0,No
d16375,0.0,No
d16376,0.0,No
d16377,0.0,No
d16378,0.0,No
d16379,0.0,No
d16380,0.0,No
d16381,0.0,No
d16382,0.0,No
d16383,0.0,No
d16384,0.0,No
d16385,0.0,No
d16386,0.0,No
d16387,0.0,No
d16388,0.0,No
d16389,0.0,No
d16390,0.0,No
d16391,0.0,No
d16392,0.0,No
d16393,0.0,No
d16394,0.0,No
d16395,0.0,No
d16396,0.0,No
d16397,0.0,No
d16398,0.0,No
d16399,0.0,No
d16400,0.0,No
d16401,0.0,No
d16402,0.0,No
d16403,0.0,No
d16404,0.0,No
d16405,0.0,No
d16406,0.0,No
d16407,0.0,No
d16408,0.0,No
d16409,0.0,No
d16410,0.0,No
d16411,0.0,No
d16412,0.0,No
d16413,0.0,No
d16414,0.0,No
d16415,0.0,No
d16416,0.0,No
d16417,0.0,No
d16418,0.0,No
d16419,0.0,No
d16420,0.0,No
d16421,0.0,No
d16422,0.0,No
d16423,0.0,No
d16424,0.0,No
d16425,0.0,No
d16426,0.0,No
d16427,0.0,No
d16428,0.0,No
d16429,0.0,No
d16430,0.0,No
d16431,0.0,No
d16432,0.0,No
d16433,0.0,No
d16434,0.0,No
d16435,0.0,No
d16436,0.0,No
d16437,0.0,No
d16438,0.0,No
d16439,0.0,No
d16440,0.0,No
d16441,0.0,No
d16442,0.0,No
d16443,0.0,No
d16444,0.0,No
d16445,0.0,No
d16446,0.0,No
d16447,0.0,No
d16448,0.0,No
d16449,0.0,No
d16450,0.0,No
d16451,0.0,No
d16452,0.0,No
d16453,0.0,No
d16454,0.0,No
d16455,0.0,No
d16456,0.0,No
d16457,0.0,No
d16458,0.0,No
d16459,0.0,No
d16460,0.0,No
d16461,0.0,No
d16462,0.0,No
d16463,0.0,No
d16464,0.0,No
d16465,0.0,No
d16466,0.0,No
d16467,0.0,No
d16468,0.0,No
d16469,0.0,No
d16470,0.0,No
d16471,0.0,No
d16472,0.0,No
d16473,0.0,No
d16474,0.0,No
d16475,0.0,No
d16476,0.0,No
d16477,0.0,No
d16478,0.0,No
d16479,0.0,No
d16480,0.0,No
d16481,0.0,No
d16482,0.0,No
d16483,0.0,No
d16484,0.0,No
d16485,0.0,No
d16486,0.0,No
d16487,0.0,No
d16488,0.0,No
d16489,0.0,No
d16490,0.0,No
d16491,0.0,No
d16492,0.0,No
d16493,0.0,No
d16494,0.0,No
d16495,0.0,No
d16496,0.0,No
d16497,0.0,No
d16498,0.0,No
d16499,0.0,No
d16500,0.0,No
d16501,0.0,No
d16502,0.0,No
d16503,0.0,No
d16504,0.0,No
d16505,0.0,No
d16506,0.0,No
d16507,0.0,No
d16508,0.0,No
d16509,0.0,No
d16510,0.0,No
d16511,0.0,No
d16512,0.0,No
d16513,0.0,No
d16514,0.0,No
d16515,0.0,No
d16516,0.0,No
d16517,0.0,No
d16518,0.0,No
d16519,0.0,No
d16520,0.0,No
d16521,0.0,No
d16522,0.0,No
d16523,0.0,No
d16524,0.0,No
d16525,0.0,No
d16526,0.0,No
d16527,0.0,No
d16528,0.0,No
d16529,0.0,No
d16530,0.0,No
d16531,0.0,No
d16532,0.0,No
d16533,0.0,No
d16534,0.0,No
d16535,0.0,No
d16536,0.0,No
d16537,0.0,No
d16538,0.0,No
d16539,0.0,No
d16540,0.0,No
d16541,0.0,No
d16542,0.0,No
d16543,0.0,No
d16544,0.0,No
d16545,0.0,No
d16546,0.0,No
d16547,0.0,No
d16548,0.0,No
d16549,0.0,No
d16550,0.0,No
d16551,0.0,No
d16552,0.0,No
d16553,0.0,No
d16554,0.0,No
d16555,0.0,No
d16556,0.0,No
d16557,0.0,No
d16558,0.0,No
d16559,0.0,No
d16560,0.0,No
d16561,0.0,No
d16562,0.0,No
d16563,0.0,No
d16564,0.0,No
d16565,0.0,No
d16566,0.0,No
d16567,0.0,No
d16568,0.0,No
d16569,0.0,No
d16570,0.0,No
d16571,0.0,No
d16572,0.0,No
d16573,0.0,No
d16574,0.0,No
d16575,0.0,No
d16576,0.0,No
d16577,0.0,No
d16578,0.0,No
d16579,0.0,No
d16580,0.0,No
d16581,0.0,No
d16582,0.0,No
d16583,0.0,No
d16584,0.0,No
d16585,0.0,No
d16586,0.0,No
d16587,0.0,No
d16588,0.0,No
d16589,0.0,No
d16590,0.0,No
d16591,0.0,No
d16592,0.0,No
d16593,0.0,No
d16594,0.0,No
d16595,0.0,No
d16596,0.0,No
d16597,0.0,No
d16598,0.0,No
d16599,0.0,No
d16600,0.0,No
d16601,0.0,No
d16602,0.0,No
d16603,0.0,No
d16604,0.0,No
d16605,0.0,No
d16606,0.0,No
d16607,0.0,No
d16608,0.0,No
d16609,0.0,No
d16610,0.0,No
d16611,0.0,No
d16612,0.0,No
d16613,0.0,No
d16614,0.0,No
d16615,0.0,No
d16616,0.0,No
d16617,0.0,No
d16618,0.0,No
d16619,0.0,No
d16620,0.0,No
d16621,0.0,No
d16622,0.0,No
d16623,0.0,No
d16624,0.0,No
d16625,0.0,No
d16626,0.0,No
d16627,0.0,No
d16628,0.0,No
d16629,0.0,No
d16630,0.0,No
d16631,0.0,No
d16632,0.0,No
d16633,0.0,No
d16634,0.0,No
d16635,0.0,No
d16636,0.0,No
d16637,0.0,No
d16638,0.0,No
d16639,0.0,No
d16640,0.0,No
d16641,0.0,No
d16642,0.0,No
d16643,0.0,No
d16644,0.0,No
d16645,0.0,No
d16646,0.0,No
d16647,0.0,No
d16648,0.0,No
d16649,0.0,No
d16650,0.0,No
d16651,0.0,No
d16652,0.0,No
d16653,0.0,No
d16654,0.0,No
d16655,0.0,No
d16656,0.0,No
d16657,0.0,No
d16658,0.0,No
d16659,0.0,No
d16660,0.0,No
d16661,0.0,No
d16662,0.0,No
d16663,0.0,No
d16664,0.0,No
d16665,0.0,No
d16666,0.0,No
d16667,0.0,No
d16668,0.0,No
d16669,0.0,No
d16670,0.0,No
d16671,0.0,No
d16672,0.0,No
d16673,0.0,No
d16674,0.0,No
d16675,0.0,No
d16676,0.0,No
d16677,0.0,No
d16678,0.0,No
d16679,0.0,No
d16680,0.0,No
d16681,0.0,No
d16682,0.0,No
d16683,0.0,No
d16684,0.0,No
d16685,0.0,No
d16686,0.0,No
d16687,0.0,No
d16688,0.0,No
d16689,0.0,No
d16690,0.0,No
d16691,0.0,No
d16692,0.0,No
d16693,0.0,No
d16694,0.0,No
d16695,0.0,No
d16696,-0.0,No
d16697,0.0,No
d16698,0.0,No
d16699,0.0,No
d16700,0.0,No
d16701,0.0,No
d16702,0.0,No
d16703,0.0,No
d16704,0.0,No
d16705,0.0,No
d16706,0.0,No
d16707,0.0,No
d16708,0.0,No
d16709,0.0,No
d16710,0.0,No
d16711,0.0,No
d16712,0.0,No
d16713,0.0,No
d16714,0.0,No
d16715,0.0,No
d16716,0.0,No
d16717,0.0,No
d16718,0.0,No
d16719,0.0,No
d16720,0.0,No
d16721,0.0,No
d16722,0.0,No
d16723,0.0,No
d16724,0.0,No
d16725,0.0,No
d16726,0.0,No
d16727,0.0,No
d16728,0.0,No
d16729,0.0,No
d16730,0.0,No
d16731,0.0,No
d16732,0.0,No
d16733,0.0,No
d16734,0.0,No
d16735,0.0,No
d16736,0.0,No
d16737,0.0,No
d16738,0.0,No
d16739,0.0,No
d16740,0.0,No
d16741,0.0,No
d16742,0.0,No
d16743,0.0,No
d16744,0.0,No
d16745,0.0,No
d16746,0.0,No
d16747,0.0,No
d16748,0.0,No
d16749,0.0,No
d16750,0.0,No
d16751,0.0,No
d16752,0.0,No
d16753,0.0,No
d16754,0.0,No
d16755,0.0,No
d16756,0.0,No
d16757,0.0,No
d16758,0.0,No
d16759,0.0,No
d16760,0.0,No
d16761,0.0,No
d16762,0.0,No
d16763,0.0,No
d16764,0.0,No
d16765,0.0,No
d16766,0.0,No
d16767,0.0,No
d16768,0.0,No
d16769,0.0,No
d16770,0.0,No
d16771,0.0,No
d16772,0.0,No
d16773,0.0,No
d16774,0.0,No
d16775,0.0,No
d16776,0.0,No
d16777,0.0,No
d16778,0.0,No
d16779,0.0,No
d16780,0.0,No
d16781,0.0,No
d16782,0.0,No
d16783,0.0,No
d16784,0.0,No
d16785,0.0,No
d16786,0.0,No
d16787,0.0,No
d16788,0.0,No
d16789,0.0,No
d16790,0.0,No
d16791,0.0,No
d16792,0.0,No
d16793,0.0,No
d16794,0.0,No
d16795,0.0,No
d16796,0.0,No
d16797,0.0,No
d16798,0.0,No
d16799,0.0,No
d16800,0.0,No
d16801,0.0,No
d16802,0.0,No
d16803,0.0,No
d16804,0.0,No
d16805,0.0,No
d16806,0.0,No
d16807,0.0,No
d16808,0.0,No
d16809,0.0,No
d16810,0.0,No
d16811,0.0,No
d16812,0.0,No
d16813,0.0,No
d16814,0.0,No
d16815,0.0,No
d16816,0.0,No
d16817,0.0,No
d16818,0.0,No
d16819,0.0,No
d16820,0.0,No
d16821,0.0,No
d16822,0.0,No
d16823,0.0,No
d16824,0.0,No
d16825,0.0,No
d16826,0.0,No
d16827,0.0,No
d16828,0.0,No
d16829,0.0,No
d16830,0.0,No
d16831,0.0,No
d16832,0.0,No
d16833,0.0,No
d16834,0.0,No
d16835,0.0,No
d16836,0.0,No
d16837,0.0,No
d16838,0.0,No
d16839,0.0,No
